sku,field,ua_or_diff,ru_or_bad,url
593866638,mod_name,Кип'ятильник FROSTY WBF-10 (10 л),Кип'ятильник FROSTY WBF-10 (10 л),https://labresta.com.ua/kypiatylnyk-frosty-wbf-10-10-l/
593866638,descr_full,"Кип'ятильник електричний заливного типу. фактичний об'єм 10 л температурний режим від +30 до +110 °C термостат підставка-каплесборник закритий нагрівач корпус — неіржавка сталь потужність 1,5 кВт габа","Кип'ятильник електричний заливного типу. фактичний об'єм 10 л температурний режим від +30 до +110 °C термостат підставка-каплесборник закритий нагрівач корпус — неіржавка сталь потужність 1,5 кВт габа",https://labresta.com.ua/kypiatylnyk-frosty-wbf-10-10-l/
593867286,mod_name,Кип'ятильник FROSTY WBF-15 (14 л),Кип'ятильник FROSTY WBF-15 (14 л),https://labresta.com.ua/kypiatylnyk-frosty-wbf-15-14-l/
593867286,descr_full,"Кип'ятильник електричний заливного типу. фактичний об'єм 14 л температурний режим від +30 до +110 °C термостат підставка-каплесборник закритий нагрівач корпус — неіржавка сталь потужність 2,5 кВт габа","Кип'ятильник електричний заливного типу. фактичний об'єм 14 л температурний режим від +30 до +110 °C термостат підставка-каплесборник закритий нагрівач корпус — неіржавка сталь потужність 2,5 кВт габа",https://labresta.com.ua/kypiatylnyk-frosty-wbf-15-14-l/
593867854,mod_name,Кип'ятильник FROSTY WBF-30 (21 л),Кип'ятильник FROSTY WBF-30 (21 л),https://labresta.com.ua/kypiatylnyk-frosty-wbf-30-21-l/
593867854,descr_full,"Кип'ятильник електричний заливного типу. фактичний об'єм 21 л температурний режим від +30 до +110 °C термостат підставка-каплесборник закритий нагрівач корпус — неіржавка сталь потужність 2,5 кВт габа","Кип'ятильник електричний заливного типу. фактичний об'єм 21 л температурний режим від +30 до +110 °C термостат підставка-каплесборник закритий нагрівач корпус — неіржавка сталь потужність 2,5 кВт габа",https://labresta.com.ua/kypiatylnyk-frosty-wbf-30-21-l/
616390839,mod_name,"Кип'ятильник двостінний FROSTY FWBD-08B (7,2 л)","Кип'ятильник двостінний FROSTY FWBD-08B (7,2 л)",https://labresta.com.ua/kypiatylnyk-dvostinnyi-frosty-fwbd-08b-72-l/
616390839,descr_full,"Кип'ятильник електричний заливного типу. об'єм 7,2 л температурний режим від +45 до +100 °C термостат підставка-каплесборник дворівневий тепловий захист закритий нагрівач корпус — неіржавка сталь поту","Кип'ятильник електричний заливного типу. об'єм 7,2 л температурний режим від +45 до +100 °C термостат підставка-каплесборник дворівневий тепловий захист закритий нагрівач корпус — неіржавка сталь поту",https://labresta.com.ua/kypiatylnyk-dvostinnyi-frosty-fwbd-08b-72-l/
616390840,mod_name,"Кип'ятильник двостінковий FROSTY FWBD-16B (14,5 л)","Кип'ятильник двостінковий FROSTY FWBD-16B (14,5 л)",https://labresta.com.ua/kypiatylnyk-dvostinkovyi-frosty-fwbd-16b-145-l/
616390840,descr_full,"Кип'ятильник електричного заливного типу з подвійними стінками. об'єм 14,5 л температурний режим від +45 до +100 °C термостат дворівневий тепловий захист підставка-каплесборник закритий нагрівач корпу","Кип'ятильник електричного заливного типу з подвійними стінками. об'єм 14,5 л температурний режим від +45 до +100 °C термостат дворівневий тепловий захист підставка-каплесборник закритий нагрівач корпу",https://labresta.com.ua/kypiatylnyk-dvostinkovyi-frosty-fwbd-16b-145-l/
830068627,mod_name,Кип'ятильник-заварочная машина з подвійними стінками HENDI 10 л 211168,Кип'ятильник-заварочная машина з подвійними стінками HENDI 10 л 211168,https://labresta.com.ua/kypiatylnyk-zavarochnaia-mashyna-z-podviinymy-stinkamy-hendi-10-l-211168/
830068627,descr_full,"Ідеально підходить для приготування глінтвейну і кип'ятіння води. Не призначений для гарячого шоколаду. Ізольовані подвійні стінки з нержавіючої сталі мінімізують втрати тепла, тим самим скорочуючи ви","Ідеально підходить для приготування глінтвейну і кип'ятіння води. Не призначений для гарячого шоколаду. Ізольовані подвійні стінки з нержавіючої сталі мінімізують втрати тепла, тим самим скорочуючи ви",https://labresta.com.ua/kypiatylnyk-zavarochnaia-mashyna-z-podviinymy-stinkamy-hendi-10-l-211168/
830079205,mod_name,Кип'ятильник з подвійними стінками HENDI 20 л 211175,Кип'ятильник з подвійними стінками HENDI 20 л 211175,https://labresta.com.ua/kypiatylnyk-z-podviinymy-stinkamy-hendi-20-l-211175/
830079205,descr_full,"Ідеальний для приготування глінтвейну та кип'ятіння води, автоматичне перемикання функцій нагрівання та підтримання необхідної температури. Не призначений для гарячого шоколаду. Кришка із безпечним за","Ідеальний для приготування глінтвейну та кип'ятіння води, автоматичне перемикання функцій нагрівання та підтримання необхідної температури. Не призначений для гарячого шоколаду. Кришка із безпечним за",https://labresta.com.ua/kypiatylnyk-z-podviinymy-stinkamy-hendi-20-l-211175/
830092357,mod_name,Кип'ятильник-заварочная машина з одинарними стінками HENDI 10 л 211137,Кип'ятильник-заварочная машина з одинарними стінками HENDI 10 л 211137,https://labresta.com.ua/kypiatylnyk-zavarochnaia-mashyna-z-odynarnymy-stinkamy-hendi-10-l-211137/
830092357,descr_full,"Ідеально підходить для приготування глінтвейну і кип'ятіння води. Не призначений для гарячого шоколаду. Ізольовані подвійні стінки з нержавіючої сталі мінімізують втрати тепла, тим самим скорочуючи ви","Ідеально підходить для приготування глінтвейну і кип'ятіння води. Не призначений для гарячого шоколаду. Ізольовані подвійні стінки з нержавіючої сталі мінімізують втрати тепла, тим самим скорочуючи ви",https://labresta.com.ua/kypiatylnyk-zavarochnaia-mashyna-z-odynarnymy-stinkamy-hendi-10-l-211137/
837264440,mod_name,"Кип'ятильник з одинарними стінками, 20 л 211144","Кип'ятильник з одинарними стінками, 20 л 211144",https://labresta.com.ua/kypiatylnyk-z-odynarnymy-stinkamy-20-l-211144/
837264440,descr_full,"Ідеальні для приготування глінтвейну і кип'ятіння води, автоматичне перемикання функцій нагріву і підтримки необхідної температури. Не призначені для гарячого шоколаду. Одинарні стінки зроблені з мато","Ідеальні для приготування глінтвейну і кип'ятіння води, автоматичне перемикання функцій нагріву і підтримки необхідної температури. Не призначені для гарячого шоколаду. Одинарні стінки зроблені з мато",https://labresta.com.ua/kypiatylnyk-z-odynarnymy-stinkamy-20-l-211144/
1068067535,mod_name,"Кип'ятильник Hendi 211151 30 л з одинарними стінками,","Кип'ятильник Hendi 211151 30 л з одинарними стінками,",https://labresta.com.ua/kypiatylnyk-hendi-211151-30-l-z-odynarnymy-stinkamy/
1068067535,descr_full,"Ідеальні для приготування глінтвейну і кип'ятіння води, автоматичне перемикання функцій нагріву і підтримки необхідної температури. Не призначені для гарячого шоколаду. Одинарні стінки зроблені з мато","Ідеальні для приготування глінтвейну і кип'ятіння води, автоматичне перемикання функцій нагріву і підтримки необхідної температури. Не призначені для гарячого шоколаду. Одинарні стінки зроблені з мато",https://labresta.com.ua/kypiatylnyk-hendi-211151-30-l-z-odynarnymy-stinkamy/
1108773767,mod_name,"Кип'ятильник двостінковий FROSTY FWBD-25B (22,8 л)","Кип'ятильник двостінковий FROSTY FWBD-25B (22,8 л)",https://labresta.com.ua/kypiatylnyk-dvostinkovyi-frosty-fwbd-25b-228-l/
1108773767,descr_full,"Кип'ятильник електричного заливного типу з подвійними стінками. об'єм 22,8 л температурний режим від +45 до +100°C термостат дворівневий тепловий захист закритий нагрівач підставка-каплесборник у комп","Кип'ятильник електричного заливного типу з подвійними стінками. об'єм 22,8 л температурний режим від +45 до +100°C термостат дворівневий тепловий захист закритий нагрівач підставка-каплесборник у комп",https://labresta.com.ua/kypiatylnyk-dvostinkovyi-frosty-fwbd-25b-228-l/
1168724439,mod_name,Проточний водонагрівач HURAKAN HKN-HVZ35M,Проточний водонагрівач HURAKAN HKN-HVZ35M,https://labresta.com.ua/protochnyi-vodonahrivach-hurakan-hkn-hvz35m/
1168724439,descr_full,Електрокип'ятильник HURAKAN HKN-HVZ35M призначений для нагрівання води та подальшої підтримки її заданої температури. Об'єм: 12 літрів. Продуктивність: 35 л / год. Матеріал корпусу: нержавіюча сталь. ,Електрокип'ятильник HURAKAN HKN-HVZ35M призначений для нагрівання води та подальшої підтримки її заданої температури. Об'єм: 12 літрів. Продуктивність: 35 л / год. Матеріал корпусу: нержавіюча сталь. ,https://labresta.com.ua/protochnyi-vodonahrivach-hurakan-hkn-hvz35m/
1336654011,mod_name,Електрокип'ятильник HURAKAN HKN-HVB15,Електрокип'ятильник HURAKAN HKN-HVB15,https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb15/
1336654011,descr_full,Електрокип'ятильників HURAKAN HKN-HVB15 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гаряч,Електрокип'ятильників HURAKAN HKN-HVB15 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гаряч,https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb15/
1336655588,mod_name,Проточний водонагрівач HURAKAN HKN-HVZ25M,Проточний водонагрівач HURAKAN HKN-HVZ25M,https://labresta.com.ua/protochnyi-vodonahrivach-hurakan-hkn-hvz25m/
1336655588,descr_full,Проточний водонагрівач Hurakan HKN-HVZ25M призначений для нагріву води та подальшого підтримання її заданої температури. Об'єм: 8 літрів. Продуктивність: 25 л / год. Матеріал корпусу: нержавіюча сталь,Проточний водонагрівач Hurakan HKN-HVZ25M призначений для нагріву води та подальшого підтримання її заданої температури. Об'єм: 8 літрів. Продуктивність: 25 л / год. Матеріал корпусу: нержавіюча сталь,https://labresta.com.ua/protochnyi-vodonahrivach-hurakan-hkn-hvz25m/
1485281695,descr_full,Електрокип'ятильників HURAKAN HKN-HVB8 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячо,Електрокип'ятильників HURAKAN HKN-HVB8 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячо,https://labresta.com.ua/elektrokypiatylnykiv-hurakan-hkn-hvb8-6-litriv/
1485285952,mod_name,Електрокип'ятильник HURAKAN HKN-HVB12 (9 л),Електрокип'ятильник HURAKAN HKN-HVB12 (9 л),https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb12-9-l/
1485285952,descr_full,Електрокип'ятильників HURAKAN HKN-HVB12 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гаряч,Електрокип'ятильників HURAKAN HKN-HVB12 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гаряч,https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb12-9-l/
1485946760,meta_keys,"Кипятильник, кофеварочная, машина, чаераздатчик, 6, 8, 10, литров, л, Кипятильник - кофеварочная, одинарная, стенка, одинарные, стенки, Электрокипятильник, HURAKAN, HKN-PCR10, HKN, хуракан, 15, Электр","Кипятильник, кофеварочная, машина, чаераздатчик, 6, 8, 10, литров, л, Кипятильник - кофеварочная, одинарная, стенка, одинарные, стенки, Электрокипятильник, HURAKAN, HKN-PCR10, HKN, хуракан, 15, Электр",https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb20-16-litriv/
1485946760,descr_full,Електрокип'ятильник HURAKAN HKN-HVB20 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячог,Електрокип'ятильник HURAKAN HKN-HVB20 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячог,https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb20-16-litriv/
1485952587,meta_keys,"Кипятильник, кофеварочная, машина, чаераздатчик, 6, 8, 10, литров, л, Кипятильник - кофеварочная, одинарная, стенка, одинарные, стенки, Электрокипятильник, HURAKAN, HKN, хуракан, 15, 17, 16, двойные с","Кипятильник, кофеварочная, машина, чаераздатчик, 6, 8, 10, литров, л, Кипятильник - кофеварочная, одинарная, стенка, одинарные, стенки, Электрокипятильник, HURAKAN, HKN, хуракан, 15, 17, 16, двойные с",https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb25-185-litriv/
1485952587,descr_full,Електрокип'ятильник HURAKAN HKN-HVB25 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячог,Електрокип'ятильник HURAKAN HKN-HVB25 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячог,https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb25-185-litriv/
1485970635,meta_keys,"Кипятильник, кофеварочная, машина, чаераздатчик, 6, 8, 10, литров, л, Кипятильник - кофеварочная, одинарная, стенка, одинарные, стенки, Электрокипятильник, HURAKAN, HKN, хуракан, 15, 20, 17, 16, двойн","Кипятильник, кофеварочная, машина, чаераздатчик, 6, 8, 10, литров, л, Кипятильник - кофеварочная, одинарная, стенка, одинарные, стенки, Электрокипятильник, HURAKAN, HKN, хуракан, 15, 20, 17, 16, двойн",https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb30-24-l/
1485970635,descr_full,Електрокип'ятильник HURAKAN HKN-HVB30 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячог,Електрокип'ятильник HURAKAN HKN-HVB30 призначений для використання на підприємствах громадського харчування і застосовується для приготування і роздачі кави і чаю. Не призначений для підігріву гарячог,https://labresta.com.ua/elektrokypiatylnyk-hurakan-hkn-hvb30-24-l/
1532686297,mod_name,Електрокип'ятильників 16 л EWT INOX WB16E1,Електрокип'ятильників 16 л EWT INOX WB16E1,https://labresta.com.ua/elektrokypiatylnykiv-16-l-ewt-inox-wb16e1/
1532686297,descr_full,"Електрокип'ятильник EWT INOX WB16E1, загальний об'єм 16 л, корисний об'єм 14 л. Одинарна стінка із нержавіючої сталі товщиною 0,4 мм. Терморегулятор Робоча температура 30-100 ° С Напруга 220 В Потужні","Електрокип'ятильник EWT INOX WB16E1, загальний об'єм 16 л, корисний об'єм 14 л. Одинарна стінка із нержавіючої сталі товщиною 0,4 мм. Терморегулятор Робоча температура 30-100 ° С Напруга 220 В Потужні",https://labresta.com.ua/elektrokypiatylnykiv-16-l-ewt-inox-wb16e1/
1924220284,mod_name,Кип'ятильник - заварювальна машина із подвійними стінками HENDI 9 л 211403,Кип'ятильник - заварювальна машина із подвійними стінками HENDI 9 л 211403,https://labresta.com.ua/kypiatylnyk-zavariuvalna-mashyna-iz-podviinymy-stinkamy-hendi-9-l-211403/
1924220284,descr_full,"Кип'ятильник для напоїв Hendi 211403 об'ємом 9 л. Пристрій має подвійні стінки для зменшення втрат тепла. Представлена модель чудово підійде для ресторанів та готелів, її можуть використовувати підпри","Кип'ятильник для напоїв Hendi 211403 об'ємом 9 л. Пристрій має подвійні стінки для зменшення втрат тепла. Представлена модель чудово підійде для ресторанів та готелів, її можуть використовувати підпри",https://labresta.com.ua/kypiatylnyk-zavariuvalna-mashyna-iz-podviinymy-stinkamy-hendi-9-l-211403/
2044598468,mod_name,Кип'ятильник Frosty FWD-30K1,Кип'ятильник Frosty FWD-30K1,https://labresta.com.ua/kypiatylnyk-frosty-fwd-30k1/
2044598468,descr_full,"Кип'ятильник FWD-30K1 від FROSTY - це ідеальне рішення для громадського харчування, що потребують постійного доступу до кип'яченої води. Завдяки вбудованому електронному термостату кип'ятильник забезп","Кип'ятильник FWD-30K1 від FROSTY - це ідеальне рішення для громадського харчування, що потребують постійного доступу до кип'яченої води. Завдяки вбудованому електронному термостату кип'ятильник забезп",https://labresta.com.ua/kypiatylnyk-frosty-fwd-30k1/
2121426618,descr_full,Розроблено відомим голландським дизайнером Робертом Бронвассером з урахуванням ваших гостей. Унікальний дизайн і увага до деталей роблять цей прилад привертаючим увагу на будь-якому фуршеті. Одностінн,Розроблено відомим голландським дизайнером Робертом Бронвассером з урахуванням ваших гостей. Унікальний дизайн і увага до деталей роблять цей прилад привертаючим увагу на будь-якому фуршеті. Одностінн,https://labresta.com.ua/kypiatylnyk-concept-line-hendi-211427/
2193237181,mod_name,Водонагрівач електричний AIRHOT WB-20,Водонагрівач електричний AIRHOT WB-20,https://labresta.com.ua/vodonahrivach-elektrychnyi-airhot-wb-20/
2193237181,descr_full,"Водонагрівач AIRHOT WB-20 призначений для швидкого отримання кип'яченої води та обслуговування великої кількості людей. Оптимальний на лініях роздачі в кафе, барах, ресторанах, закусочних, їдалень, на","Водонагрівач AIRHOT WB-20 призначений для швидкого отримання кип'яченої води та обслуговування великої кількості людей. Оптимальний на лініях роздачі в кафе, барах, ресторанах, закусочних, їдалень, на",https://labresta.com.ua/vodonahrivach-elektrychnyi-airhot-wb-20/
2193245500,mod_name,Водонагрівач електричний AIRHOT WB-30,Водонагрівач електричний AIRHOT WB-30,https://labresta.com.ua/vodonahrivach-elektrychnyi-airhot-wb-30/
2193245500,descr_full,"Водонагрівач AIRHOT WB-30 призначений для швидкого отримання кип'яченої води та обслуговування великої кількості людей. Оптимальний на лініях роздачі в кафе, барах, ресторанах, закусочних, на підприєм","Водонагрівач AIRHOT WB-30 призначений для швидкого отримання кип'яченої води та обслуговування великої кількості людей. Оптимальний на лініях роздачі в кафе, барах, ресторанах, закусочних, на підприєм",https://labresta.com.ua/vodonahrivach-elektrychnyi-airhot-wb-30/
2331864089,name,Термос SARO ISOD 12,Термос SARO ISOD 12,https://labresta.com.ua/termos-saro-isod-12/
2331864089,mod_name,Термос SARO ISOD 12,Термос SARO ISOD 12,https://labresta.com.ua/termos-saro-isod-12/
2437750626,mod_name,Кип'ятильник Frosty FWBD-20C,Кип'ятильник Frosty FWBD-20C,https://labresta.com.ua/kypiatylnyk-frosty-fwbd-20c/
2437750626,descr_full,"Кип'ятильник FWBD-20C від FROSTY - це ідеальне рішення для громадського харчування, що потребують постійного доступу до кип'яченої води. Технічні характеристики: Кипятильник безперервної дії Продуктив","Кип'ятильник FWBD-20C від FROSTY - це ідеальне рішення для громадського харчування, що потребують постійного доступу до кип'яченої води. Технічні характеристики: Кипятильник безперервної дії Продуктив",https://labresta.com.ua/kypiatylnyk-frosty-fwbd-20c/
500052773,mod_name,Кавоварка одностінна HENDI 208205,Кавоварка одностінна HENDI 208205,https://labresta.com.ua/kavovarka-odnostinna-hendi-208205/
500052773,descr_full,"Чаераздатчик забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Має вбудований фільтр для заварювання чаю та кави грубого помелу. Корпус і кришка","Чаераздатчик забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Має вбудований фільтр для заварювання чаю та кави грубого помелу. Корпус і кришка",https://labresta.com.ua/kavovarka-odnostinna-hendi-208205/
500052774,mod_name,"Кип'ятильник HENDI 209882, 10л","Кип'ятильник HENDI 209882, 10л",https://labresta.com.ua/kypiatylnyk-hendi-209882-10l/
500052774,descr_full,"Кип'ятильник забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Корпус і кришка з нержавіючої сталі. Загальний обсяг 10 л Сигнальний індикатор за","Кип'ятильник забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Корпус і кришка з нержавіючої сталі. Загальний обсяг 10 л Сигнальний індикатор за",https://labresta.com.ua/kypiatylnyk-hendi-209882-10l/
500052775,mod_name,"Кип'ятильник HENDI 209899, 20л (підходить для глінтвейну)","Кип'ятильник HENDI 209899, 20л (підходить для глінтвейну)",https://labresta.com.ua/kypiatylnyk-hendi-209899-20l-pidkhodyt-dlia-hlintveinu/
500052775,descr_full,"Кип'ятильник забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Ідеально підходить для глінтвейну. Корпус і кришка з нержавіючої сталі. Загальний","Кип'ятильник забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Ідеально підходить для глінтвейну. Корпус і кришка з нержавіючої сталі. Загальний",https://labresta.com.ua/kypiatylnyk-hendi-209899-20l-pidkhodyt-dlia-hlintveinu/
500052776,mod_name,"Кип'ятильник HENDI 209905, 30л (підходить для глінтвейну)","Кип'ятильник HENDI 209905, 30л (підходить для глінтвейну)",https://labresta.com.ua/kypiatylnyk-hendi-209905-30l-pidkhodyt-dlia-hlintveinu/
500052776,descr_full,"Кип'ятильник забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Можна використовувати для глінтвейну. Перевернуту кришку можна використовувати дл","Кип'ятильник забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Можна використовувати для глінтвейну. Перевернуту кришку можна використовувати дл",https://labresta.com.ua/kypiatylnyk-hendi-209905-30l-pidkhodyt-dlia-hlintveinu/
500052779,mod_name,"Кип'ятильник HENDI 211304, 15л , подвійна стінка","Кип'ятильник HENDI 211304, 15л , подвійна стінка",https://labresta.com.ua/kypiatylnyk-hendi-211304-15l-podviina-stinka/
500052779,descr_full,"Кип'ятильник - кофеварочная машина забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Має вбудований фільтр для заварювання чаю та кави грубого п","Кип'ятильник - кофеварочная машина забезпечує швидке кип'ятіння води, заварювати напої можна безпосередньо в ньому (крім гарячого шоколаду). Має вбудований фільтр для заварювання чаю та кави грубого п",https://labresta.com.ua/kypiatylnyk-hendi-211304-15l-podviina-stinka/
1091390651,mod_name,"Диспенсер для глінтвейну Hendi 240700, 28 л, нерж.","Диспенсер для глінтвейну Hendi 240700, 28 л, нерж.",https://labresta.com.ua/dyspenser-dlia-hlintveinu-hendi-240700-28-l-nerzh./
1091390651,descr_full,Електрокип'ятильників (диспенсер) для глінтвейну Hendi 240700 об'ємом 28 л. Корпус з нержавіючої сталі Ізольовані ручки з поліпропілену і некапающий кран Термостат з діапазоном температур до +110°C Ід,Електрокип'ятильників (диспенсер) для глінтвейну Hendi 240700 об'ємом 28 л. Корпус з нержавіючої сталі Ізольовані ручки з поліпропілену і некапающий кран Термостат з діапазоном температур до +110°C Ід,https://labresta.com.ua/dyspenser-dlia-hlintveinu-hendi-240700-28-l-nerzh./
625811874,mod_name,"Диспенсер для глінтвейну Hendi 240601, 27 л","Диспенсер для глінтвейну Hendi 240601, 27 л",https://labresta.com.ua/dyspenser-dlia-hlintveinu-hendi-240601-27-l/
625811874,descr_full,"Електрокип'ятильників (диспенсер) для глінтвейну об'ємом 27 літрів. Емальований ємність, ізольовані ручки, некапающий кран. Термостат з діапазоном температур до 90°C Ідеальний для приготування глінтве","Електрокип'ятильників (диспенсер) для глінтвейну об'ємом 27 літрів. Емальований ємність, ізольовані ручки, некапающий кран. Термостат з діапазоном температур до 90°C Ідеальний для приготування глінтве",https://labresta.com.ua/dyspenser-dlia-hlintveinu-hendi-240601-27-l/
2301290442,mod_name,Вафельниця Frosty WBS-1C,Вафельниця Frosty WBS-1C,https://labresta.com.ua/vafelnytsia-frosty-wbs-1c/
2301290442,descr_full,Вафельниця бельгійська Frosty WBS-22B. Корпус виготовлений із нержавіючої сталі. Робоча поверхня з антипригарним покриттям. Характеристики: Вафельниця електрична 1-постова Використовується для виготов,Вафельниця бельгійська Frosty WBS-22B. Корпус виготовлений із нержавіючої сталі. Робоча поверхня з антипригарним покриттям. Характеристики: Вафельниця електрична 1-постова Використовується для виготов,https://labresta.com.ua/vafelnytsia-frosty-wbs-1c/
2301293860,mod_name,Вафельниця Frosty WBS-2C,Вафельниця Frosty WBS-2C,https://labresta.com.ua/vafelnytsia-frosty-wbs-2c/
2301293860,descr_full,Корпус виготовлений із нержавіючої сталі. Робоча поверхня з антипригарним покриттям. Характеристики: Вафельниця електрична 1-постова Використовується для виготовлення круглих тонких вафель: Ø210 мм Ма,Корпус виготовлений із нержавіючої сталі. Робоча поверхня з антипригарним покриттям. Характеристики: Вафельниця електрична 1-постова Використовується для виготовлення круглих тонких вафель: Ø210 мм Ма,https://labresta.com.ua/vafelnytsia-frosty-wbs-2c/
545492965,mod_name,Вафельниця для корн-догов AIRHOT WS-1,Вафельниця для корн-догов AIRHOT WS-1,https://labresta.com.ua/vafelnytsia-dlia-korn-dohov-airhot-ws-1/
545492965,descr_full,Призначена для приготування корн-догів — фігурних вафель на паличці (5 шт.). Час приготування вафель: від 2 до 3 хв Матеріал жарячної поверхні: чавун з антипригарним покриттям. Розмір робочої поверхні,Призначена для приготування корн-догів — фігурних вафель на паличці (5 шт.). Час приготування вафель: від 2 до 3 хв Матеріал жарячної поверхні: чавун з антипригарним покриттям. Розмір робочої поверхні,https://labresta.com.ua/vafelnytsia-dlia-korn-dohov-airhot-ws-1/
545492966,mod_name,Вафельниця для бельгійських вафель AIRHOT WE-1B,Вафельниця для бельгійських вафель AIRHOT WE-1B,https://labresta.com.ua/vafelnytsia-dlia-belhiiskykh-vafel-airhot-we-1b/
545492966,descr_full,Вафельниця AIRHOT WE-1B призначена для приготування бельгійських вафель. Кількість робочих секцій: 1. Кількість сегментів для вафель: 4 Розмір робочої поверхні: 185х185 мм Товщина вафлі: 12 мм Таймер ,Вафельниця AIRHOT WE-1B призначена для приготування бельгійських вафель. Кількість робочих секцій: 1. Кількість сегментів для вафель: 4 Розмір робочої поверхні: 185х185 мм Товщина вафлі: 12 мм Таймер ,https://labresta.com.ua/vafelnytsia-dlia-belhiiskykh-vafel-airhot-we-1b/
683160374,mod_name,Вафельниця FROSTY WS-15 для бельгійських вафель,Вафельниця FROSTY WS-15 для бельгійських вафель,https://labresta.com.ua/vafelnytsia-frosty-ws-15-dlia-belhiiskykh-vafel/
683160374,meta_keys,"фрости, WS-15, WS, 15, FROSTY, вафельница, вафельниця, вафли, вафель, вафлі, для, бельгийских, бельгийские, квадратные, квадратных, бельгійські, бельгійських, квадратні, квадратних, профессиональная, ","фрости, WS-15, WS, 15, FROSTY, вафельница, вафельниця, вафли, вафель, вафлі, для, бельгийских, бельгийские, квадратные, квадратных, бельгійські, бельгійських, квадратні, квадратних, профессиональная, ",https://labresta.com.ua/vafelnytsia-frosty-ws-15-dlia-belhiiskykh-vafel/
683160374,descr_full,Вафельниця промислова однопостова для бельгійських вафель. Технічні характеристики: вафлі бельгійські 4х6 квадратів регулювання температури до 300 °C таймер 15 хв. корпус — неіржавка сталь габарити 34,Вафельниця промислова однопостова для бельгійських вафель. Технічні характеристики: вафлі бельгійські 4х6 квадратів регулювання температури до 300 °C таймер 15 хв. корпус — неіржавка сталь габарити 34,https://labresta.com.ua/vafelnytsia-frosty-ws-15-dlia-belhiiskykh-vafel/
823889894,mod_name,Вафельниця Hendi 212103 для бельгійських вафель,Вафельниця Hendi 212103 для бельгійських вафель,https://labresta.com.ua/vafelnytsia-hendi-212103-dlia-belhiiskykh-vafel/
823889894,descr_full,"Вафельниця однопостовая, квадратна для бельгійських (об'ємних) вафель. Технічні характеристики: Брюссельські вафлі, 2 вафлі 3х5 (три квадрата завширшки і п'ять у висоту) Чавунна неприлипающая поверхню","Вафельниця однопостовая, квадратна для бельгійських (об'ємних) вафель. Технічні характеристики: Брюссельські вафлі, 2 вафлі 3х5 (три квадрата завширшки і п'ять у висоту) Чавунна неприлипающая поверхню",https://labresta.com.ua/vafelnytsia-hendi-212103-dlia-belhiiskykh-vafel/
1147781261,mod_name,Вафельниця HURAKAN HKN-GES2M для бельгійських вафель,Вафельниця HURAKAN HKN-GES2M для бельгійських вафель,https://labresta.com.ua/vafelnytsia-hurakan-hkn-ges2m-dlia-belhiiskykh-vafel/
